,Overall Qual,Gr Liv Area,Exter Qual,Kitchen Qual,Total Bsmt SF,Garage Area,1st Flr SF,Bsmt Qual,Year Built,Garage Finish,Year Remod/Add,Fireplace Qu,Full Bath,Foundation_PConc,Mas Vnr Area,Heating QC,Neighborhood_NridgHt,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Open Porch SF,Exterior 2nd_VinylSd,Wood Deck SF,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Garage Qual,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Garage Cond,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,2nd Flr SF,MS SubClass_C030,Electrical,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Bsmt Cond,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,Neighborhood_OldTown,House Style_2Story,House Style_1.5Fin,Exterior 1st_Wd Sdng,Bsmt Unf SF,Neighborhood_NAmes,Neighborhood_IDOTRR,MS SubClass_C050,Neighborhood_Edwards,Exterior 2nd_Wd Sdng,Exterior 1st_CemntBd,Lot Config_CulDSac,Fence,Exterior 2nd_CmentBd,Neighborhood_Somerst,Exterior 1st_MetalSd,Exterior 2nd_MetalSd,Bedroom AbvGr,Enclosed Porch,Neighborhood_BrkSide,Screen Porch,Neighborhood_Sawyer,Exterior 1st_AsbShng,MS Zoning_C (all),Functional,Kitchen AbvGr,Condition 1_Artery,Foundation_Slab,Neighborhood_Timber,MS SubClass_C160,Exterior 1st_HdBoard,Condition 1_Feedr,Bldg Type_Twnhs,Neighborhood_MeadowV,Bldg Type_2fmCon,Condition 1_Norm,Exterior 2nd_AsbShng,MS SubClass_C190,Sale Type_COD,Condition 1_PosN,MS Zoning_FV,Bldg Type_1Fam,Bldg Type_Duplex,MS SubClass_C090,Exterior 2nd_HdBoard,MS SubClass_C120
53,4,1092,2,2,546.0,0.0,546,3,1970,0,1970,0,1,0,0.0,4,0,176.0,1,1,0,0,0,0,1,6,0,21.0,26,0,200,0,1476,3,2,0,0.0,1,1,0,0,0,0,0,1,546,0,4,0,1,0,3,0,1,0,0,1,0,0,370.0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
54,6,1575,2,3,216.0,400.0,1575,3,1951,1,1951,4,1,0,522.0,2,0,0.0,1,0,0,0,1,0,1,1,0,75.0,0,0,0,0,10170,3,2,3,0.0,1,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,216.0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55,6,1352,2,2,663.0,299.0,663,3,1969,3,1969,0,1,0,143.0,2,0,371.0,1,0,0,0,1,1,1,5,0,80.0,36,0,379,1,9364,3,2,3,0.0,1,0,0,3,0,0,0,1,689,0,4,1,0,0,3,0,1,0,0,1,0,0,292.0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
56,7,1200,3,3,600.0,480.0,600,4,2004,2,2005,0,2,1,0.0,4,0,368.0,1,1,1,0,0,0,0,6,0,24.0,172,0,0,0,2544,3,2,3,1.0,1,0,0,3,0,0,0,1,600,0,4,0,0,0,3,0,1,0,0,1,0,0,190.0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
57,5,936,2,2,936.0,240.0,936,3,1954,1,1975,0,1,0,0.0,2,0,486.0,1,1,0,0,1,0,1,4,0,82.0,0,0,0,0,9888,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,3,0,1,0,0,0,0,0,450.0,1,0,0,0,0,0,0,3,0,0,1,1,2,160,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
58,6,1040,2,2,1040.0,293.0,1040,3,1953,3,1953,0,1,0,0.0,2,0,85.0,1,1,0,0,1,0,1,3,0,68.0,0,0,0,0,7942,3,2,3,0.0,0,0,1,3,0,0,0,0,0,0,2,1,0,0,3,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59,6,1636,2,2,916.0,386.0,916,4,1996,3,1996,3,2,1,0.0,3,0,138.0,1,1,0,0,1,1,0,3,0,69.0,84,0,168,0,15038,1,2,3,0.0,1,0,0,3,0,0,0,1,720,0,4,1,0,0,3,0,1,0,0,1,0,0,778.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
60,8,2270,3,3,1152.0,671.0,1164,4,1999,3,2007,4,2,1,348.0,4,0,524.0,1,0,0,0,1,1,0,6,1,92.0,57,1,132,0,11764,2,2,3,0.0,1,0,0,3,1,1,0,1,1106,0,4,1,0,0,3,0,1,0,0,1,0,0,628.0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61,8,2610,3,4,1184.0,550.0,1184,4,2007,3,2007,4,2,1,0.0,4,0,64.0,3,1,0,1,0,1,0,6,0,75.0,364,0,208,0,9000,3,2,3,0.0,1,0,0,3,0,0,0,1,1426,0,4,0,0,0,3,1,0,0,0,1,0,0,1120.0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
62,7,1483,3,2,1420.0,690.0,1483,4,1977,2,2001,3,1,0,0.0,3,0,1092.0,4,1,0,0,1,0,1,5,0,69.0,0,0,496,0,20062,2,2,3,1.0,1,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,328.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
63,5,1740,1,4,936.0,225.0,960,3,1920,1,1950,4,1,0,0.0,3,0,360.0,1,1,1,0,0,0,0,3,0,81.0,0,0,0,0,7308,3,0,2,0.0,0,1,0,2,0,0,0,1,780,0,3,0,0,1,3,0,1,0,1,0,1,0,576.0,0,0,1,0,0,0,0,0,0,0,0,0,2,236,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,5,1382,2,3,1382.0,350.0,1382,3,1955,1,1955,0,1,0,0.0,3,0,172.0,1,1,0,0,1,0,1,3,0,70.0,0,0,280,0,8750,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,3,0,1,0,0,0,0,0,727.0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
65,5,1120,2,2,1120.0,0.0,1120,4,2007,0,2007,0,1,1,0.0,4,0,206.0,1,1,0,1,0,0,0,5,1,70.0,30,1,0,0,8402,3,2,0,0.0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,3,0,0,0,0,0,0,0,914.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,7,1098,2,2,531.0,216.0,567,4,1930,1,1995,4,1,0,0.0,2,0,246.0,1,1,1,0,0,0,0,6,0,63.0,0,0,0,0,4000,3,2,3,1.0,0,0,0,3,0,0,0,1,531,0,4,1,0,1,3,0,1,0,0,1,0,1,285.0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
67,7,1708,3,3,976.0,380.0,976,4,2004,1,2004,0,2,1,117.0,4,0,0.0,1,0,1,0,0,0,0,1,1,32.0,40,1,0,1,3363,3,2,3,0.0,0,1,0,3,0,0,0,1,732,0,4,0,0,0,3,0,1,0,0,1,0,0,976.0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,9,1802,4,4,1802.0,843.0,1802,5,2006,3,2006,4,2,1,510.0,4,1,0.0,4,0,0,0,1,0,0,1,0,94.0,105,0,158,1,13615,2,2,3,0.0,1,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0,1802.0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69,7,1506,3,3,1362.0,440.0,1506,4,2005,3,2005,4,2,1,145.0,4,0,16.0,4,0,0,0,1,0,0,6,1,43.0,20,1,142,0,3013,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1346.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,7,1508,3,3,1508.0,572.0,1508,4,2009,2,2010,3,1,1,96.0,4,0,1346.0,4,0,0,0,1,0,0,6,1,44.0,0,1,0,1,17485,1,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,162.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71,7,2032,3,3,1840.0,786.0,2032,5,1996,3,1997,0,3,1,668.0,4,0,700.0,2,0,0,0,1,0,0,6,0,69.0,46,0,0,0,23730,1,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1140.0,0,0,0,0,0,0,0,0,0,0,1,1,3,192,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72,6,1194,2,2,655.0,539.0,1194,3,1959,3,1959,2,1,0,0.0,4,0,655.0,2,1,0,0,0,0,1,5,0,79.0,0,0,0,0,8910,3,2,3,0.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,192,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
73,7,1709,3,3,970.0,380.0,970,4,2004,1,2004,0,2,1,50.0,4,0,0.0,1,0,1,0,0,0,0,1,1,24.0,40,1,0,1,2522,3,2,3,0.0,0,1,0,3,0,0,0,1,739,0,4,0,0,0,3,0,1,0,0,1,0,0,970.0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74,7,1616,3,3,1616.0,834.0,1616,4,2005,2,2005,0,2,1,228.0,4,0,0.0,3,0,0,0,1,0,0,1,1,73.0,59,1,208,0,8688,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1616.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75,6,768,3,2,768.0,440.0,768,3,1930,1,1950,0,1,0,0.0,2,0,0.0,1,1,1,0,0,0,0,1,0,69.0,0,0,0,0,6291,2,0,3,0.0,0,1,0,3,0,0,0,1,0,1,4,0,0,1,3,0,1,0,0,0,0,0,768.0,0,1,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,5,872,2,1,872.0,322.0,872,3,1924,1,1950,4,1,0,65.0,1,0,0.0,1,0,1,0,0,0,0,1,0,69.0,0,0,0,1,17529,3,0,2,0.0,0,0,0,2,0,0,0,1,0,1,2,1,0,1,3,0,1,0,0,0,0,0,872.0,0,0,0,0,1,0,0,0,0,0,0,0,2,116,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77,4,520,2,1,520.0,240.0,520,3,1927,1,1950,0,1,0,0.0,1,0,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,49,0,6324,2,2,2,0.0,0,1,0,3,0,0,0,1,0,1,4,0,0,1,3,0,1,0,0,0,0,0,520.0,0,0,0,0,0,0,0,0,0,0,1,1,1,87,1,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,5,2274,2,2,1105.0,480.0,1105,3,1960,1,1960,0,2,0,361.0,2,0,443.0,1,0,1,0,0,0,1,3,0,80.0,0,0,0,0,11600,3,2,3,0.0,0,0,0,3,0,1,0,1,1169,0,3,1,0,0,3,0,1,0,0,1,0,0,662.0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
79,5,1601,3,2,936.0,0.0,936,3,1925,0,2003,0,2,0,0.0,4,0,0.0,1,1,0,0,0,0,0,1,1,50.0,0,1,0,0,7288,3,0,0,0.0,0,1,0,0,0,0,0,1,665,0,4,0,1,1,1,0,1,0,0,0,1,0,936.0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,5,1232,2,2,616.0,480.0,616,3,1910,1,1950,0,1,0,0.0,4,0,168.0,1,1,1,0,0,0,0,4,0,35.0,0,0,280,0,4571,3,2,2,0.0,0,1,0,2,0,0,0,1,616,0,4,0,0,1,3,0,1,0,1,1,0,0,448.0,0,0,0,0,0,0,0,0,0,0,1,1,3,143,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
81,9,2234,4,4,2216.0,1166.0,2234,5,2008,3,2009,4,2,1,748.0,4,0,1904.0,1,0,0,1,1,0,0,6,1,63.0,60,1,0,1,17423,2,2,3,1.0,0,0,1,3,0,0,1,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,312.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
82,5,1416,2,2,876.0,720.0,876,3,1915,1,1950,4,1,0,0.0,3,0,0.0,2,1,1,0,0,0,0,1,0,100.0,0,0,418,0,12665,2,2,3,0.0,1,1,0,3,0,0,0,1,540,0,4,0,0,1,3,0,1,0,1,0,1,1,876.0,0,0,1,0,1,0,0,0,0,0,0,0,4,194,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,4,864,2,2,864.0,576.0,864,3,1971,1,2006,0,1,0,0.0,3,0,240.0,1,1,1,0,0,0,1,5,1,60.0,0,1,200,0,9000,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,624.0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84,6,1189,2,2,1189.0,392.0,1189,5,1997,2,1997,0,2,1,197.0,4,0,864.0,1,0,0,0,1,0,0,6,1,32.0,122,1,0,0,4500,3,2,3,1.0,0,1,1,3,0,1,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,325.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85,9,1666,4,3,1666.0,575.0,1666,5,2006,2,2006,4,2,1,572.0,4,1,415.0,1,0,0,1,1,0,0,6,0,48.0,75,0,228,0,6373,3,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,1251.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
86,7,1200,3,3,1176.0,555.0,1200,4,2003,2,2003,0,2,1,0.0,4,0,833.0,1,1,0,0,1,0,0,6,1,67.0,41,1,0,0,10083,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,343.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
87,5,928,2,2,928.0,252.0,928,4,1956,1,2000,0,1,0,0.0,2,0,377.0,1,1,0,0,1,0,1,3,0,70.0,0,0,261,0,13300,3,2,3,0.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,551.0,1,0,0,0,1,0,0,0,0,0,0,0,2,156,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
88,5,1336,2,2,1288.0,502.0,1336,4,1969,2,1969,2,2,0,128.0,2,0,553.0,2,0,0,0,1,0,1,5,0,80.0,11,0,312,0,9600,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,588.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89,7,1200,3,3,600.0,480.0,600,4,2004,2,2004,0,2,1,120.0,4,0,280.0,3,0,1,0,0,0,0,6,0,30.0,172,0,0,0,3215,3,2,3,0.0,1,0,0,3,0,1,0,1,600,0,4,0,0,0,3,0,0,0,0,1,0,0,320.0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
90,6,1427,2,2,1427.0,516.0,1427,3,1969,2,1969,0,2,0,0.0,3,0,828.0,3,1,0,0,1,0,1,6,0,69.0,0,0,0,0,11104,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,599.0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,216,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
91,7,1992,3,3,860.0,608.0,1212,4,1996,2,2002,3,2,1,254.0,4,0,762.0,2,0,0,0,1,1,0,6,1,69.0,32,1,225,0,15295,0,2,3,1.0,1,0,0,3,0,1,0,1,780,0,4,1,0,0,3,0,1,0,0,1,0,0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,7,1540,3,3,754.0,495.0,754,4,1994,2,1994,0,2,1,0.0,4,0,36.0,1,1,0,0,1,1,0,2,1,70.0,32,1,140,0,9109,3,2,3,1.0,1,0,0,3,0,0,0,1,786,0,4,1,0,0,3,0,1,0,0,1,0,0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,5,1535,2,2,0.0,400.0,1535,0,1979,1,1979,0,2,0,0.0,2,0,0.0,0,1,0,0,1,0,0,0,0,64.0,0,0,0,0,7018,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
94,5,1152,2,2,1152.0,484.0,1152,3,1964,2,1964,4,1,1,86.0,2,0,1014.0,3,0,0,0,1,0,0,6,0,69.0,0,0,227,0,14112,2,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,138.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
95,8,1151,3,3,1141.0,484.0,1151,4,2006,3,2007,0,2,1,30.0,4,0,60.0,1,0,0,1,1,0,0,6,1,80.0,60,1,0,1,3523,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1081.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
96,6,1138,2,2,1138.0,480.0,1138,3,1960,2,1960,3,1,0,54.0,4,0,588.0,3,0,0,0,1,0,1,4,0,88.0,0,0,0,0,15312,3,2,3,0.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,1,550.0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,140,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
97,5,1074,2,3,894.0,396.0,1074,3,1956,1,1956,4,1,0,0.0,3,0,438.0,1,1,1,0,0,0,1,3,0,74.0,72,0,0,0,7450,2,2,3,0.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,250.0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
98,9,1561,4,4,1561.0,556.0,1561,5,2005,3,2005,4,2,1,246.0,4,1,1153.0,1,0,0,0,1,0,0,6,0,60.0,47,0,203,0,7313,3,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,408.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
99,8,2726,3,3,1342.0,725.0,1358,4,1995,2,1995,5,2,1,397.0,4,0,527.0,1,0,0,0,1,1,0,5,1,83.0,169,1,307,0,10019,2,2,3,0.0,1,0,1,3,1,1,0,0,1368,0,4,1,0,0,3,0,1,0,0,1,0,0,815.0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100,9,1884,4,4,1884.0,670.0,1884,5,2004,3,2004,4,2,1,296.0,4,0,1337.0,4,0,0,0,1,0,0,6,1,53.0,76,1,214,0,15401,2,2,3,1.0,0,0,1,3,0,1,1,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0,547.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
101,4,605,2,2,528.0,0.0,605,3,1920,0,2002,0,1,0,0.0,4,0,348.0,2,1,0,0,0,0,0,5,0,58.0,0,0,0,0,9098,2,0,0,1.0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,3,0,1,0,0,0,0,1,180.0,0,0,0,1,1,0,0,0,0,0,0,0,2,144,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
102,8,1671,4,4,1426.0,550.0,1671,4,1976,2,2007,4,3,0,0.0,4,0,1044.0,2,1,0,0,1,0,1,6,1,103.0,90,1,280,0,16280,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,5,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103,3,797,2,2,245.0,0.0,797,2,1900,0,1950,0,1,0,0.0,2,0,0.0,1,1,0,0,0,0,1,1,0,72.0,36,0,0,0,9392,3,0,0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,3,0,1,0,0,0,0,0,245.0,0,1,0,0,0,0,0,0,0,0,0,0,2,94,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
104,6,1961,2,3,804.0,560.0,804,5,2001,3,2002,3,2,1,0.0,4,0,690.0,1,1,0,0,0,1,0,5,1,71.0,192,1,125,0,12209,2,2,3,1.0,1,0,0,3,0,0,0,1,1157,0,4,1,0,0,3,1,1,0,0,1,0,0,114.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105,5,1193,2,2,1153.0,501.0,1193,4,1972,3,1972,0,2,0,144.0,4,0,962.0,1,0,0,0,1,0,1,6,0,79.0,153,0,140,0,13110,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,191.0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
106,7,1382,3,3,673.0,490.0,673,4,2000,1,2000,0,2,1,0.0,4,0,641.0,1,1,1,0,0,0,0,6,0,69.0,50,0,153,0,2651,3,2,3,1.0,1,0,0,3,0,0,0,1,709,0,4,0,0,0,3,0,1,0,0,1,0,0,32.0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
107,6,2526,2,3,714.0,216.0,1664,3,1916,1,1950,4,2,0,0.0,2,0,168.0,1,1,1,0,0,0,0,3,0,60.0,15,0,88,0,8520,3,2,3,0.0,0,1,0,3,0,0,0,1,862,0,4,0,0,1,3,0,0,0,1,0,1,0,0.0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,6,1390,2,4,1705.0,550.0,1390,4,1957,1,1957,4,1,0,902.0,4,0,1110.0,4,0,0,0,1,0,1,5,0,69.0,189,0,0,1,39384,2,2,3,1.0,1,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,1,595.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
109,7,1626,3,3,764.0,474.0,764,4,2003,2,2003,0,2,1,106.0,4,1,0.0,1,0,0,0,0,0,0,1,1,36.0,27,0,0,1,2628,3,2,3,0.0,1,0,0,3,0,0,0,1,862,0,4,1,0,0,3,1,1,0,0,1,0,0,764.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,5,1558,2,2,690.0,400.0,868,3,1939,1,1950,4,1,0,0.0,2,0,421.0,1,1,1,0,0,0,0,5,0,57.0,36,0,0,0,6406,3,2,3,0.0,1,1,0,3,0,0,0,1,690,0,3,0,0,1,3,0,1,0,1,1,0,1,269.0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,182,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
