,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Year Remod/Add,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,MS SubClass_C060,Foundation_CBlock,Lot Frontage,Mas Vnr Type_Stone,Lot Area,Half Bath,Roof Style_Hip,Mas Vnr Type_BrkFace,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Land Contour_HLS
845,4232.0,7,30,35.43661971830985,3,2005,1,1474.0,4,0,0,0,0,0,44.0,1,3811,0,1,0,0,0,0,1
846,3058.0,7,24,37.68181818181818,3,2006,1,16.0,3,0,0,1,0,0,43.0,0,3010,0,0,1,0,0,0,0
847,3075.0,7,24,36.49230769230768,3,2005,1,24.0,1,1,0,0,0,0,37.0,0,3435,0,0,0,0,0,0,0
848,2751.0,6,20,33.87356321839081,2,1963,0,617.0,1,0,0,0,0,1,80.0,0,10800,0,0,1,0,0,0,0
849,4389.0,6,21,33.87356321839081,2,1967,0,506.0,1,0,0,0,0,1,69.0,0,10456,0,1,1,0,0,0,0
850,2187.0,4,21,30.33225806451613,2,1956,0,228.0,1,1,1,0,0,1,69.0,0,8475,0,0,0,0,0,0,0
851,4411.0,7,24,30.33225806451613,3,2009,1,1188.0,1,0,0,0,0,0,70.0,0,8197,0,0,1,0,0,0,0
852,4883.0,8,29,33.13793103448276,3,2006,1,976.0,1,0,0,0,0,0,88.0,1,10994,0,0,0,0,0,0,0
853,3266.0,6,22,29.921052631578952,2,2000,0,201.0,1,1,1,0,0,0,50.0,0,6000,0,0,0,0,1,0,0
854,2327.0,5,20,25.6231884057971,2,1950,0,305.0,2,1,1,0,0,1,50.0,0,7288,0,0,0,0,0,0,0
855,2316.0,5,23,35.43661971830985,2,2006,0,713.0,1,1,1,0,0,0,80.0,0,13360,0,0,0,0,1,0,1
856,3924.0,7,24,34.5,3,1999,1,679.0,4,0,0,0,0,0,78.0,0,10335,0,0,1,0,0,0,0
857,3282.0,5,25,28.17021276595745,2,1956,0,546.0,1,0,0,0,0,1,70.0,0,11767,0,1,1,0,0,0,0
858,4945.0,6,13,29.5625,1,1995,0,256.0,1,1,0,0,0,1,60.0,0,10896,0,1,0,1,0,0,0
859,2127.0,5,20,29.5625,2,1958,0,453.0,1,1,0,0,0,1,60.0,0,5400,0,0,0,0,0,0,1
860,4090.0,7,24,34.5,3,2000,1,1400.0,3,0,0,0,0,0,70.0,0,9100,0,0,1,0,0,0,0
861,2974.0,5,20,30.33225806451613,2,1962,0,803.0,3,0,0,0,0,1,70.0,0,7728,0,1,1,0,0,0,0
862,4031.0,8,24,36.49230769230768,3,2006,1,0.0,1,1,0,0,1,0,75.0,0,8778,1,0,0,0,0,1,0
863,4008.0,7,24,34.5,3,2004,1,20.0,3,0,0,0,0,0,63.0,0,8487,0,0,1,0,0,0,0
864,3752.0,7,24,34.5,3,2002,1,456.0,1,0,0,0,1,0,69.0,0,9930,1,0,1,0,0,0,0
865,4740.0,7,26,35.43661971830985,3,2002,1,1406.0,3,1,0,0,0,0,100.0,0,17500,0,0,0,0,0,0,0
866,4480.0,8,28,36.49230769230768,3,2008,1,0.0,1,0,0,0,0,0,78.0,0,10206,1,0,1,0,0,0,0
867,4054.0,9,29,36.49230769230768,3,2008,1,0.0,1,0,0,1,0,0,75.0,1,14587,0,0,0,0,0,0,0
868,2204.0,5,23,29.990990990990987,2,2004,1,450.0,1,0,0,0,0,0,65.0,0,7800,0,1,1,0,0,0,0
869,2591.0,5,26,29.921052631578952,2,1982,0,0.0,1,1,1,0,0,1,50.0,0,4960,0,0,0,0,0,0,0
870,1882.0,5,19,25.6231884057971,2,1995,0,0.0,1,1,1,0,0,0,60.0,0,7392,0,0,0,0,1,0,0
871,3283.0,5,24,29.990990990990987,2,1978,0,1319.0,3,1,0,0,0,1,69.0,0,7424,0,0,0,0,0,0,0
872,3149.0,7,24,28.17021276595745,3,2004,1,0.0,1,0,1,0,0,0,24.0,1,2522,0,0,0,0,0,0,0
873,1828.0,5,20,25.6231884057971,2,1950,0,0.0,1,1,1,0,0,0,46.0,0,3672,0,0,0,0,1,0,0
874,2184.0,6,23,31.02439024390244,2,1996,0,114.0,3,1,0,0,0,1,62.0,0,7706,0,0,0,0,0,0,0
875,2957.0,6,20,30.33225806451613,2,1993,0,697.0,4,0,0,0,0,1,69.0,0,12929,0,0,1,0,0,0,0
876,2503.0,5,21,29.990990990990987,2,1965,0,544.0,1,1,0,0,0,1,69.0,0,9316,0,0,0,0,0,0,0
877,2961.0,7,23,30.33225806451613,4,2007,0,867.0,3,0,0,0,0,1,69.0,1,12122,0,0,0,0,0,0,0
878,3201.0,4,15,28.17021276595745,2,1977,1,1440.0,4,1,0,0,0,0,42.0,0,7711,0,0,0,1,0,0,0
879,3504.0,7,25,34.5,3,1999,1,638.0,1,0,0,0,1,0,43.0,0,12352,1,0,1,0,0,0,0
880,4286.0,8,29,36.49230769230768,3,2006,1,0.0,1,0,0,1,1,0,75.0,1,12447,1,0,0,0,0,1,0
881,2948.0,7,25,33.13793103448276,3,2006,1,54.0,1,1,1,0,0,0,63.0,0,7500,1,0,0,0,0,0,0
882,2422.0,7,21,29.921052631578952,2,2001,0,0.0,1,1,1,0,0,0,51.0,0,6120,0,0,0,0,1,0,0
883,2330.0,6,18,29.607361963190183,2,1950,0,310.0,1,1,1,0,0,1,56.0,0,9576,1,0,0,0,0,0,0
884,4881.0,9,31,40.459016393442624,4,2006,1,1290.0,3,0,0,1,1,0,82.0,0,9942,1,0,1,0,0,0,0
885,2237.0,4,21,30.33225806451613,2,1994,0,0.0,1,1,1,0,0,0,65.0,0,7898,0,0,0,0,1,0,0
886,2867.0,7,26,34.913793103448285,2,1997,1,604.0,4,1,0,0,1,0,57.0,0,21872,1,0,0,0,0,0,1
887,4391.0,7,26,33.814814814814824,2,1977,0,392.0,1,0,0,0,1,1,83.0,0,10005,1,1,1,0,0,0,0
888,3377.0,7,28,34.5,3,2005,1,0.0,1,1,0,0,1,0,41.0,0,12393,1,0,0,0,0,1,0
889,3064.0,8,24,36.49230769230768,3,2008,1,0.0,1,1,0,0,1,0,75.0,0,9000,1,0,0,0,0,0,0
890,3293.0,7,28,34.913793103448285,3,2003,1,0.0,1,0,0,0,1,0,63.0,0,7875,1,0,1,0,0,1,0
891,2236.0,4,20,29.921052631578952,2,1950,0,672.0,1,1,1,0,0,0,50.0,0,6000,0,0,0,0,1,0,0
892,4105.0,6,25,30.33225806451613,2,1964,0,490.0,1,0,0,0,0,1,100.0,0,10175,0,0,1,0,0,0,0
893,3616.0,5,20,29.607361963190183,2,1950,0,0.0,1,1,1,0,0,0,85.0,0,13600,0,0,0,0,1,0,0
894,2742.0,5,20,30.33225806451613,2,1996,1,130.0,1,1,0,0,0,0,85.0,0,12172,0,0,0,0,0,0,0
895,2702.0,7,24,34.913793103448285,3,2006,1,0.0,1,1,0,1,1,0,65.0,0,10237,1,0,0,0,0,0,0
896,2750.0,5,20,30.33225806451613,2,1961,0,781.0,1,1,0,0,0,1,70.0,0,7000,0,1,0,0,0,0,0
897,4238.0,7,27,33.13793103448276,3,1993,1,50.0,1,1,0,0,1,0,59.0,0,11228,1,0,0,0,0,0,0
898,3063.0,5,21,30.33225806451613,2,1959,1,476.0,1,1,0,0,0,0,80.0,0,8000,1,0,0,0,0,0,0
899,4330.0,8,27,36.49230769230768,3,2006,1,0.0,2,1,0,1,1,0,84.0,0,10728,1,0,0,0,0,0,0
900,3297.0,5,23,29.607361963190183,2,1950,1,0.0,1,0,1,0,0,0,50.0,0,6000,1,0,1,0,0,0,0
901,1680.0,4,11,28.17021276595745,2,1955,0,784.0,3,1,0,0,0,1,56.0,0,6931,0,1,0,1,0,0,0
902,3977.0,8,28,34.5,3,2006,1,36.0,1,0,0,0,0,0,73.0,0,8760,0,0,1,0,0,0,0
903,5464.0,9,29,40.459016393442624,3,2005,1,1261.0,4,0,0,0,0,0,98.0,0,16033,0,1,1,0,0,0,0
904,2772.0,6,28,34.913793103448285,3,2004,1,0.0,1,1,0,0,1,0,80.0,0,9024,1,0,0,0,0,0,0
905,4127.0,8,25,36.770833333333336,3,2007,1,1036.0,4,0,0,0,0,0,74.0,1,11563,0,1,0,0,0,0,1
906,2183.0,6,20,28.210526315789476,2,1972,0,110.0,1,0,1,0,0,1,21.0,0,1680,1,0,1,0,0,0,0
907,4311.0,7,25,34.5,3,2006,1,464.0,2,1,0,1,1,0,73.0,0,8760,1,0,0,0,0,0,0
908,3474.0,5,24,30.33225806451613,2,1990,0,915.0,2,1,0,0,0,1,80.0,0,9600,0,0,0,0,0,0,0
909,2426.0,6,24,34.5,3,2003,1,686.0,3,0,0,0,0,0,37.0,0,4435,0,0,1,0,0,0,0
910,2494.0,6,22,28.210526315789476,2,2007,0,162.0,1,0,1,0,0,1,21.0,0,1680,1,0,1,0,0,0,0
911,2050.0,4,20,31.02439024390244,2,2006,0,565.0,1,1,1,0,0,1,69.0,0,7599,0,0,0,0,0,0,0
912,3390.0,7,23,29.921052631578952,3,2007,0,0.0,1,1,1,0,0,0,55.0,0,7264,1,0,0,0,1,0,0
913,5234.0,6,23,35.43661971830985,3,1975,1,1219.0,1,1,0,0,0,0,69.0,0,32668,0,1,0,0,0,0,0
914,4658.0,8,29,40.459016393442624,3,2007,1,0.0,2,0,0,1,0,0,91.0,1,11825,0,0,0,0,0,0,0
915,4413.0,8,28,34.5,3,2007,1,1478.0,3,0,0,0,0,0,85.0,0,10200,0,0,1,0,0,0,0
916,5115.0,9,31,40.459016393442624,4,2005,1,28.0,1,0,0,0,0,0,63.0,0,8849,0,1,1,0,0,0,0
917,3376.0,6,24,29.990990990990987,2,1978,0,226.0,1,0,0,0,1,1,70.0,0,11184,1,1,1,0,0,0,0
918,3705.0,5,20,29.607361963190183,2,1996,0,1088.0,1,1,1,0,0,0,98.0,0,8820,0,1,0,0,1,0,0
919,2997.0,6,23,29.921052631578952,2,1950,0,0.0,1,1,0,0,0,0,69.0,0,6615,0,0,0,0,1,1,0
920,3657.0,7,24,34.5,3,2004,1,24.0,3,0,0,0,0,0,65.0,0,8773,0,0,1,0,0,0,0
921,3358.0,8,27,34.5,3,2002,1,872.0,1,1,0,0,0,0,69.0,0,11088,1,1,0,0,0,0,0
922,3904.0,8,24,36.49230769230768,3,2007,1,0.0,3,0,0,1,0,0,76.0,1,9158,0,0,0,0,0,0,0
923,2384.0,6,26,30.33225806451613,2,1950,0,0.0,1,1,0,0,0,1,57.0,0,8280,0,0,0,0,0,0,0
924,1440.0,3,12,30.33225806451613,2,1950,0,0.0,0,1,1,0,0,0,60.0,0,8544,0,0,0,0,0,0,0
925,3433.0,5,19,29.921052631578952,2,1950,0,134.0,1,1,1,0,0,0,50.0,0,8635,0,1,0,0,1,0,0
926,2520.0,4,20,30.33225806451613,2,1972,0,600.0,1,1,1,0,0,1,69.0,0,12735,0,1,0,0,0,0,0
927,4030.0,8,27,38.60416666666666,3,2000,1,0.0,1,0,0,0,1,0,69.0,0,11000,1,0,1,0,0,1,0
928,2498.0,5,22,30.33225806451613,2,1963,0,0.0,1,1,0,0,0,1,69.0,0,7590,0,0,0,0,0,0,0
929,2426.0,6,24,34.5,3,2003,1,717.0,3,0,0,0,0,0,37.0,0,4435,0,0,1,0,0,0,0
930,2714.0,5,20,30.33225806451613,2,1956,0,586.0,1,0,0,0,0,1,72.0,0,10152,0,1,1,0,0,0,0
931,2248.0,4,21,30.33225806451613,2,1969,0,252.0,2,0,0,0,0,1,68.0,0,10295,0,0,1,0,0,0,0
932,2720.0,5,20,30.33225806451613,2,1980,0,504.0,1,1,1,0,0,1,70.0,0,7763,0,0,0,0,0,0,0
933,2327.0,4,18,33.814814814814824,2,1959,0,0.0,0,1,1,0,0,1,80.0,0,17120,0,0,0,0,0,0,0
934,5224.0,10,30,39.42105263157895,4,2007,1,1152.0,4,0,0,1,0,0,81.0,0,13870,0,1,1,0,0,0,1
935,5313.0,8,27,38.60416666666666,3,1994,1,740.0,1,0,0,0,1,0,92.0,0,10120,1,1,1,0,0,0,0
936,3783.0,7,27,34.5,3,1999,1,342.0,4,1,0,0,1,0,47.0,0,10820,1,0,0,0,0,0,0
937,2620.0,6,23,29.607361963190183,2,2004,0,381.0,1,1,1,0,0,0,60.0,0,9600,0,0,0,0,1,0,0
938,3217.0,6,26,34.913793103448285,2,2000,1,0.0,1,1,0,0,1,0,69.0,0,8121,1,0,0,0,0,0,0
939,3456.0,7,24,36.49230769230768,3,2008,1,0.0,1,1,0,1,0,0,95.0,0,11639,0,0,0,0,0,0,0
940,5192.0,9,29,40.459016393442624,4,2006,1,1232.0,4,0,0,1,0,0,121.0,0,13758,0,0,1,0,0,0,0
941,4991.0,6,27,33.13793103448276,3,2002,1,779.0,1,0,0,0,1,0,69.0,0,9771,1,0,1,0,0,1,0
942,1429.0,5,16,25.6231884057971,2,1950,0,0.0,1,1,0,0,0,0,50.0,0,9000,0,0,0,1,1,0,0
943,2126.0,3,13,25.6231884057971,1,1950,1,0.0,1,1,0,0,0,0,60.0,0,10320,0,0,0,1,0,0,0
944,3828.0,6,23,33.87356321839081,2,1972,0,0.0,1,0,0,0,0,1,69.0,0,10448,1,0,1,0,0,0,0
945,2197.0,5,20,29.921052631578952,2,2001,0,336.0,1,1,1,0,0,1,50.0,0,8635,0,0,0,0,0,0,0
946,4115.0,7,29,33.13793103448276,3,1987,0,1433.0,4,0,0,0,0,1,83.0,0,11980,1,0,1,0,0,0,0
947,4629.0,8,29,33.13793103448276,3,2009,0,1441.0,4,1,0,0,0,1,79.0,0,12327,1,0,0,0,0,1,0
948,2935.0,6,27,28.17021276595745,2,2006,0,719.0,3,0,0,0,0,1,124.0,0,11512,0,0,1,0,0,0,0
949,5443.0,7,26,33.13793103448276,3,1991,0,485.0,2,0,0,0,0,1,90.0,0,14684,0,1,1,0,0,0,0
950,2069.0,5,25,27.41666666666667,2,1976,1,0.0,2,1,0,0,0,0,69.0,0,2665,1,0,0,0,0,1,0
951,3116.0,8,12,29.607361963190183,2,1987,0,259.0,1,1,0,0,0,0,50.0,0,5250,0,0,0,1,1,0,0
952,4373.0,8,29,35.43661971830985,3,1986,0,0.0,1,1,0,0,0,1,70.0,0,18044,1,0,0,0,0,0,1
953,3572.0,7,24,34.5,3,2006,1,0.0,3,1,0,0,1,0,79.0,0,9245,1,0,0,0,0,0,0
954,1665.0,5,12,30.33225806451613,2,1950,0,0.0,0,1,1,0,0,1,60.0,0,7200,0,1,0,0,0,0,0
955,1828.0,5,22,29.607361963190183,2,1950,0,104.0,1,1,1,0,0,1,50.0,0,6000,0,0,0,0,0,0,0
956,3065.0,7,28,36.49230769230768,3,2004,1,0.0,1,1,0,0,0,0,34.0,0,3628,1,0,0,0,0,0,0
957,3440.0,6,26,33.87356321839081,2,1968,0,0.0,1,1,0,0,0,1,69.0,0,9156,0,1,0,0,0,0,0
958,4166.0,8,27,34.5,3,2000,1,668.0,2,0,0,0,1,0,73.0,0,9066,1,0,1,0,0,0,0
959,1920.0,4,16,28.17021276595745,2,1958,0,0.0,1,1,0,0,0,1,64.0,0,6410,0,1,0,1,0,0,1
961,2264.0,5,23,31.02439024390244,2,1970,0,619.0,3,1,1,0,0,1,54.0,0,7244,0,0,0,0,0,0,0
962,3134.0,6,25,30.33225806451613,2,1994,0,914.0,3,1,0,0,0,1,72.0,0,10152,0,0,0,0,0,0,0
963,2674.0,6,24,36.49230769230768,3,2009,1,294.0,3,0,1,1,0,0,30.0,1,3000,1,0,0,0,0,0,0
964,2336.0,6,17,33.13793103448276,2,2007,1,0.0,1,1,0,1,0,0,63.0,0,7500,1,0,0,1,0,0,0
965,3298.0,6,24,30.33225806451613,2,1950,0,300.0,1,0,0,0,0,1,120.0,1,17360,0,0,0,0,0,0,0
966,4552.0,6,24,31.02439024390244,2,1977,1,1148.0,4,1,0,0,0,0,69.0,0,15957,0,0,0,0,0,0,0
967,3282.0,6,26,37.70588235294117,2,1976,0,978.0,4,1,0,0,0,1,80.0,0,9600,0,0,0,0,0,0,0
968,3229.0,7,27,34.5,3,1996,1,385.0,3,1,0,0,1,0,43.0,0,10667,1,0,0,0,0,0,0
969,3857.0,7,23,33.87356321839081,2,1978,0,0.0,1,0,0,0,1,1,81.0,0,10530,1,0,1,0,0,0,0
970,1384.0,3,12,29.921052631578952,1,1950,0,299.0,1,1,0,0,0,1,50.0,0,5000,0,0,0,1,0,0,0
971,4348.0,6,27,33.814814814814824,2,1992,1,964.0,3,0,0,0,1,0,69.0,0,17082,1,0,1,0,0,0,0
972,2971.0,5,24,28.17021276595745,2,1950,0,130.0,1,1,1,0,0,1,74.0,0,16287,0,0,0,0,0,0,0
973,2617.0,5,25,30.33225806451613,2,1956,0,488.0,1,1,0,0,0,1,65.0,0,11050,0,1,0,0,0,0,0
974,5849.0,6,25,29.607361963190183,3,1950,0,493.0,1,1,1,0,0,0,60.0,0,10440,0,0,0,0,1,0,0
975,2479.0,5,24,27.41666666666667,2,1976,1,318.0,1,1,0,0,0,0,41.0,0,2665,0,0,0,0,0,0,0
976,5339.0,8,28,34.5,3,2003,1,1682.0,1,0,0,0,0,0,80.0,0,10389,1,1,1,0,0,0,0
977,4748.0,8,27,40.459016393442624,3,2006,1,0.0,1,0,0,0,0,0,70.0,1,9658,0,0,0,0,0,0,0
978,2366.0,6,18,33.13793103448276,2,2004,1,0.0,1,1,0,0,0,0,63.0,0,7500,1,0,0,1,0,0,0
979,4681.0,8,30,40.459016393442624,3,2006,1,28.0,1,0,0,0,0,0,79.0,0,14122,0,1,1,0,0,0,0
980,5180.0,6,26,35.43661971830985,2,1953,0,35.0,2,0,0,0,0,1,69.0,0,21000,0,1,1,0,0,0,0
981,3322.0,6,26,29.921052631578952,2,1950,0,300.0,1,1,1,0,0,0,70.0,0,8737,1,0,0,0,1,0,0
982,2982.0,5,20,30.33225806451613,2,1970,0,828.0,1,0,1,0,0,1,69.0,0,8750,0,0,1,0,0,0,0
983,2496.0,6,28,34.913793103448285,2,2007,1,0.0,1,1,0,1,1,0,73.0,0,8499,1,0,0,0,0,1,0
984,4032.0,5,20,30.33225806451613,2,1965,0,0.0,1,1,1,0,0,1,72.0,0,11072,0,0,0,0,0,0,0
985,3402.0,7,28,34.5,3,2007,1,902.0,3,1,0,0,0,0,64.0,0,6762,0,0,0,0,0,0,0
986,5746.0,10,30,40.459016393442624,4,2006,1,1430.0,4,0,0,0,0,0,105.0,0,15431,1,1,1,0,0,0,0
987,3558.0,6,22,36.49230769230768,2,1999,1,381.0,1,0,1,0,0,0,34.0,0,3230,1,0,1,0,0,0,0
988,5041.0,6,23,33.87356321839081,2,1997,0,956.0,1,1,0,0,1,1,90.0,0,10800,1,0,0,0,0,0,0
989,5029.0,8,28,36.49230769230768,3,2005,1,0.0,1,1,0,0,1,0,102.0,0,11143,0,0,0,0,0,0,0
990,3660.0,8,24,36.770833333333336,3,2007,1,16.0,3,1,0,0,0,0,73.0,0,8925,0,0,0,0,0,0,1
991,2378.0,5,20,34.5,2,1975,0,716.0,3,1,0,0,0,1,120.0,0,10356,1,0,0,0,0,0,0
992,3923.0,7,25,33.87356321839081,2,1985,0,1328.0,1,0,0,0,0,1,93.0,1,12299,0,0,0,0,0,0,0
993,4248.0,6,21,30.33225806451613,3,1967,0,1173.0,1,1,0,0,0,1,90.0,0,9900,0,0,0,0,0,0,0
994,3311.0,7,24,34.5,3,2007,1,664.0,1,0,0,1,0,0,64.0,0,6762,0,0,1,0,0,0,0
995,3159.0,5,21,29.990990990990987,2,1967,0,527.0,1,0,0,0,0,1,75.0,0,11625,1,1,1,0,0,0,0
996,2861.0,6,24,29.921052631578952,2,1950,0,0.0,1,1,1,0,0,0,65.0,0,6435,0,0,0,0,1,0,0
997,2330.0,5,20,29.990990990990987,2,1968,0,162.0,1,0,0,0,0,1,65.0,0,8450,0,0,1,0,0,0,0
998,5126.0,9,29,36.770833333333336,4,2006,1,1455.0,4,0,0,1,0,0,88.0,0,11577,0,1,1,0,0,0,0
999,2884.0,6,21,34.5,2,1977,0,509.0,3,0,0,0,1,1,50.0,0,8340,1,0,1,0,0,0,0
1000,4405.0,5,25,33.814814814814824,3,1993,0,379.0,1,1,0,0,0,1,69.0,0,10708,0,1,0,0,0,0,0
1001,2886.0,5,19,29.921052631578952,2,1950,1,405.0,2,1,1,0,0,0,60.0,0,6911,0,0,0,0,0,0,0
1002,3504.0,6,24,30.33225806451613,2,1964,0,553.0,1,0,0,0,0,1,80.0,0,8800,0,1,1,0,0,0,0
1003,3704.0,7,24,34.5,3,2001,1,1259.0,1,0,0,0,0,0,65.0,0,10739,0,0,1,0,0,0,0
1004,5849.0,8,32,38.60416666666666,3,1990,1,482.0,1,0,0,0,1,0,69.0,0,9572,1,0,1,0,0,0,0
1005,2190.0,6,24,33.13793103448276,2,1980,0,543.0,1,1,0,0,0,1,50.0,0,8012,0,0,0,0,0,0,0
1006,4421.0,8,27,34.5,3,1999,1,281.0,1,1,0,0,1,0,66.0,0,16226,1,0,0,0,0,1,0
1007,1754.0,4,14,30.33225806451613,2,1964,0,0.0,0,1,0,0,0,0,69.0,0,10899,0,0,0,0,0,0,0
1008,3621.0,6,25,31.02439024390244,2,1998,1,1201.0,1,0,0,0,0,0,32.0,0,4500,0,1,1,0,0,0,0
1009,3702.0,5,24,29.990990990990987,2,1981,0,1390.0,4,1,0,0,0,1,69.0,0,16647,0,0,0,0,0,0,0
1010,3106.0,4,17,28.17021276595745,2,1950,0,0.0,1,1,0,0,0,0,62.0,0,8707,1,0,0,0,1,0,0
1011,2278.0,6,21,30.33225806451613,2,1968,0,952.0,2,0,0,0,0,1,66.0,0,8300,0,0,1,0,0,0,0
1012,2186.0,5,19,30.33225806451613,2,1957,0,512.0,1,1,0,0,0,1,72.0,0,9770,0,0,0,0,0,0,0
1013,3072.0,5,23,31.02439024390244,2,1977,0,936.0,1,1,0,0,0,1,80.0,0,17400,0,0,0,0,0,0,0
1014,3292.0,8,24,39.42105263157895,3,1992,1,0.0,2,1,0,0,0,0,39.0,0,5070,0,0,0,0,0,0,1
1015,2348.0,5,25,30.33225806451613,2,2002,0,81.0,1,0,0,0,0,1,66.0,0,7920,0,0,1,0,0,0,0
1016,3688.0,7,22,31.02439024390244,2,1997,1,1243.0,4,0,0,0,0,0,78.0,0,7020,0,0,1,0,0,0,0
1017,2702.0,6,24,35.43661971830985,2,1950,0,547.0,1,1,0,0,0,1,69.0,0,7500,0,0,0,0,0,0,0
1018,4004.0,8,27,36.49230769230768,3,2006,1,28.0,2,0,0,0,0,0,76.0,0,10612,0,0,1,0,0,0,0
1019,3157.0,5,21,29.921052631578952,2,1950,0,273.0,1,1,1,0,0,0,51.0,0,6120,0,0,0,0,1,0,0
1020,5856.0,7,26,33.13793103448276,2,1990,1,1470.0,2,1,0,0,1,0,90.0,0,12376,0,1,0,0,0,0,0
1021,3836.0,6,20,30.33225806451613,2,1964,0,196.0,1,0,0,0,0,1,100.0,0,10004,1,0,1,0,0,0,0
1022,1413.0,5,17,28.17021276595745,2,1950,0,0.0,0,1,1,0,0,0,55.0,0,8250,0,0,0,0,0,0,0
1023,2036.0,3,13,29.607361963190183,2,1992,0,0.0,1,1,0,0,0,0,103.0,0,12205,0,0,0,1,1,0,0
1024,3092.0,7,28,34.5,3,2007,1,0.0,3,1,0,1,0,0,103.0,0,11175,0,0,0,0,0,0,0
1025,3764.0,7,27,36.49230769230768,3,2007,1,0.0,1,1,0,1,0,0,85.0,0,9965,2,0,0,0,0,0,0
1026,4209.0,5,23,25.6231884057971,2,1993,0,0.0,1,1,1,0,0,0,50.0,0,8660,0,0,0,0,1,0,0
1027,2557.0,5,23,29.990990990990987,2,1951,0,329.0,1,0,1,0,0,1,82.0,1,12375,0,0,0,0,0,0,0
1028,1980.0,4,17,34.5,2,1995,1,588.0,1,1,0,0,0,0,60.0,0,8070,0,0,0,1,0,0,0
1029,3091.0,6,25,30.33225806451613,2,1965,0,643.0,1,0,0,0,0,1,84.0,0,8658,0,0,1,0,0,0,0
1030,3225.0,6,26,34.913793103448285,2,2000,1,0.0,1,1,0,0,1,0,69.0,0,8063,1,0,0,0,0,0,0
1031,2560.0,5,20,29.607361963190183,2,1995,0,180.0,1,1,1,0,0,1,49.0,0,8235,0,0,0,0,0,0,1
1032,2724.0,6,22,33.87356321839081,2,1968,0,298.0,1,1,0,0,1,1,78.0,0,11700,1,0,0,0,0,0,0
1033,4039.0,6,26,31.02439024390244,3,1994,1,944.0,2,1,0,0,1,0,74.0,0,12961,1,0,0,0,0,0,0
1034,2685.0,5,24,30.33225806451613,2,1968,0,775.0,1,1,0,0,0,1,65.0,0,8450,0,0,0,0,0,0,0
1035,6225.0,10,29,29.607361963190183,3,1993,0,0.0,2,1,1,0,0,0,90.0,0,22950,1,0,0,0,1,0,0
1036,4648.0,8,30,35.43661971830985,3,2006,1,1573.0,4,0,0,1,0,0,41.0,1,5748,0,1,0,0,0,0,1
1037,1728.0,4,15,30.33225806451613,2,1971,0,432.0,1,1,0,0,0,1,70.0,0,10500,0,0,0,1,0,0,0
1038,2955.0,7,24,36.49230769230768,3,2005,1,410.0,1,1,0,0,0,0,62.0,0,7500,0,0,0,0,0,0,0
1039,1825.0,6,24,28.17021276595745,2,1995,0,144.0,1,1,1,0,0,0,62.0,0,10042,0,0,0,0,1,0,0
1040,2469.0,7,24,36.49230769230768,3,2005,1,0.0,1,1,1,0,0,0,24.0,0,2544,1,0,0,0,0,0,0
1041,2901.0,7,24,36.49230769230768,3,1999,1,549.0,1,0,1,0,0,0,35.0,0,3768,1,1,1,0,0,0,0
1042,2705.0,5,18,25.6231884057971,2,1978,0,0.0,1,1,1,0,0,0,69.0,0,10320,0,0,0,0,1,0,0
1043,2158.0,7,24,34.913793103448285,3,2004,1,241.0,2,1,0,0,0,0,61.0,0,9734,1,0,0,0,0,1,0
1044,3477.0,7,29,37.68181818181818,3,2006,1,16.0,1,0,0,0,0,0,43.0,0,3182,0,0,1,0,0,0,0
1045,2158.0,6,25,34.913793103448285,2,1997,1,0.0,1,1,0,0,0,0,56.0,0,8872,1,0,0,0,0,1,1
1046,3285.0,5,23,30.33225806451613,2,1975,0,780.0,3,1,0,0,0,1,70.0,0,12198,0,0,0,0,0,0,0
1047,2780.0,5,20,29.990990990990987,2,1963,0,630.0,1,1,1,0,0,1,80.0,0,8480,0,1,0,0,0,0,0
1048,2823.0,5,24,29.990990990990987,2,1970,1,704.0,3,1,0,0,0,0,69.0,0,10200,0,1,0,0,0,0,0
1049,2812.0,5,15,28.17021276595745,2,1979,0,0.0,0,1,0,0,0,0,69.0,0,9555,1,0,0,0,0,0,0
1050,2340.0,4,22,34.5,2,2006,0,385.0,1,1,1,0,0,1,60.0,0,7200,0,0,0,0,0,0,0
1051,1327.0,6,15,25.6231884057971,2,1982,0,490.0,3,1,0,0,0,1,60.0,0,6780,0,0,0,1,0,0,0
1052,3917.0,4,28,33.814814814814824,2,1994,0,1116.0,4,1,0,0,0,1,69.0,0,53227,0,0,0,0,0,0,0
1053,2279.0,5,22,30.33225806451613,2,1965,0,338.0,1,1,1,0,0,1,70.0,0,9100,0,0,0,0,0,0,0
1054,2362.0,5,24,35.43661971830985,3,1950,0,428.0,1,1,1,0,0,0,130.0,0,9600,1,0,0,0,1,0,1
1055,2938.0,5,25,29.990990990990987,2,1998,0,386.0,1,1,0,0,0,1,81.0,0,14175,0,1,0,0,0,0,0
1056,5220.0,8,29,40.459016393442624,3,2003,1,938.0,2,0,0,0,1,0,110.0,0,14277,1,0,1,0,0,0,0
1057,3213.0,5,21,30.33225806451613,2,1974,0,0.0,2,1,1,0,0,1,60.0,0,9000,2,0,0,0,0,0,0
