,Total SF,Overall Qual,Interior Qual,Neighborhood Score,Exter Qual,Age at sale,Garage Finish,Year Remod/Add,Full Bath,Foundation_PConc,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Mas Vnr Type_BrkFace,Roof Style_Gable,MS SubClass_C030,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,House Style_2Story
133,4063.0,8,28,37.705882352941174,3,15,3,1993,1,1,1619.0,4,1,0,0,1,0,0,6,0,32.0,0,0,10846,2,2,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0
134,1824.0,5,13,28.170212765957448,2,83,0,1950,1,0,468.0,1,1,0,0,0,0,1,3,0,67.0,0,0,5604,3,2,1.0,0,0,0,0,1,1,1,1,0,0,1,0,0
135,2145.0,6,20,28.210526315789473,2,35,1,1973,1,0,458.0,1,0,1,0,0,0,1,2,0,21.0,0,0,1680,3,2,0.0,1,1,0,1,1,0,0,0,0,0,1,0,1
136,1976.0,5,15,29.99099099099099,2,135,0,1996,1,0,0.0,1,1,0,0,0,0,1,1,1,54.0,1,0,6342,3,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0
137,4072.0,8,29,40.459016393442624,3,1,2,2006,2,1,24.0,2,0,0,0,1,0,0,6,1,34.0,1,1,4590,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
138,6576.0,10,31,39.421052631578945,4,0,3,2006,3,1,0.0,4,0,0,1,0,1,0,1,0,60.0,0,0,18062,2,2,0.0,1,0,1,1,0,0,1,0,0,1,0,1,1
139,2852.0,6,17,29.607361963190183,3,98,0,2009,1,1,0.0,1,1,0,0,0,0,0,1,0,60.0,0,0,12900,3,0,0.0,1,1,0,0,1,0,0,1,0,0,1,0,1
140,2128.0,4,22,34.91379310344828,2,59,1,1951,1,0,120.0,1,1,1,0,0,0,1,2,1,140.0,1,0,19138,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
141,3302.0,6,26,34.91379310344828,2,6,3,2000,2,1,732.0,1,1,0,0,1,1,0,5,1,69.0,1,0,8658,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
142,2444.0,5,22,29.99099099099099,2,48,1,2010,1,0,659.0,1,1,1,0,0,0,1,5,0,69.0,0,0,6897,2,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
143,2950.0,5,20,28.170212765957448,2,56,3,1998,1,0,954.0,3,1,0,0,1,0,1,4,0,75.0,0,0,9525,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
144,4488.0,8,27,36.49230769230769,3,0,2,2010,1,1,1032.0,1,1,0,1,1,0,0,6,0,57.0,0,0,12853,2,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0
145,2931.0,6,22,29.92105263157895,2,76,1,1950,1,0,425.0,1,1,1,0,0,0,0,2,0,52.0,0,0,6240,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
146,3271.0,7,22,28.170212765957448,3,6,2,2003,3,0,0.0,0,0,0,0,0,0,0,0,0,64.0,0,0,7301,3,2,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0
147,3906.0,6,25,33.87356321839081,2,27,3,1981,2,0,588.0,1,0,0,0,1,0,1,6,0,78.0,0,0,12090,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
148,3746.0,7,27,34.5,3,7,3,2000,2,1,841.0,1,0,0,0,1,1,0,6,1,69.0,1,0,8826,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
149,3946.0,4,25,29.607361963190183,2,95,1,1950,1,0,0.0,1,1,1,0,0,0,1,1,0,57.0,0,0,8094,3,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0
150,2967.0,5,25,30.33225806451613,3,43,2,2004,1,1,644.0,1,0,0,0,1,0,0,4,0,69.0,0,0,10710,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
151,6106.0,9,30,39.421052631578945,3,1,3,2006,3,1,240.0,3,0,0,1,0,1,0,6,0,85.0,0,1,16056,2,2,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1
152,3728.0,6,25,30.33225806451613,2,52,2,1957,1,0,189.0,1,1,0,0,1,0,1,5,0,70.0,0,0,8400,3,2,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0
153,3980.0,7,28,34.5,3,11,2,1996,2,1,685.0,3,1,0,0,1,1,0,6,1,90.0,1,0,11250,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1
154,2418.0,5,19,30.33225806451613,2,49,3,1985,1,0,111.0,1,1,0,0,1,0,1,4,0,70.0,0,0,7535,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
155,3183.0,6,24,34.91379310344828,2,2,3,2005,2,1,918.0,3,1,0,0,1,0,0,6,1,88.0,1,0,12216,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
156,3046.0,8,21,39.421052631578945,2,19,2,1987,2,0,0.0,1,1,0,0,1,0,1,1,0,30.0,0,0,3701,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
157,3838.0,6,20,30.33225806451613,2,44,2,1964,1,0,674.0,4,0,0,0,1,1,1,6,0,80.0,0,0,9760,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
158,2944.0,4,20,29.92105263157895,2,36,1,1970,1,0,789.0,3,0,1,0,0,0,1,5,0,60.0,0,0,9873,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
159,2817.0,5,23,30.33225806451613,2,49,1,1996,1,0,360.0,1,0,0,0,1,0,1,4,0,72.0,0,0,10011,2,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
160,2920.0,5,23,29.99099099099099,2,89,1,2007,2,0,0.0,1,1,0,0,1,0,0,1,0,69.0,0,0,25339,3,0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0
161,4081.0,7,27,33.13793103448276,3,19,2,1988,2,1,608.0,1,0,0,0,1,1,0,6,0,69.0,0,0,8883,2,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
162,3224.0,5,13,29.607361963190183,2,87,0,1950,2,0,0.0,1,1,0,0,0,0,0,1,0,50.0,0,0,3000,3,2,0.0,0,1,1,0,0,0,0,1,1,0,1,0,1
163,2997.0,7,24,40.459016393442624,3,5,2,2004,2,1,573.0,1,0,0,0,0,0,0,6,1,36.0,0,1,2448,3,2,1.0,1,0,0,0,1,0,1,0,0,1,1,0,1
164,1940.0,5,19,30.33225806451613,2,49,1,1957,1,0,708.0,1,1,1,0,0,0,1,6,0,73.0,0,0,7100,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
165,2166.0,5,21,27.416666666666668,2,34,1,1976,1,0,129.0,1,1,0,0,1,0,1,3,0,36.0,0,0,2592,3,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,1
166,2147.0,7,24,29.607361963190183,2,82,1,1950,1,1,0.0,1,1,1,0,0,0,0,1,0,69.0,0,0,5700,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
167,2764.0,6,23,31.88235294117647,2,31,1,1978,2,0,311.0,1,1,0,0,1,0,1,5,0,24.0,0,0,2289,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
168,1876.0,4,18,28.170212765957448,2,69,1,1950,1,0,348.0,1,1,1,0,0,0,0,4,0,60.0,0,0,12180,3,2,1.0,0,0,0,0,1,0,1,0,1,0,1,0,0
169,2870.0,5,21,29.99099099099099,2,24,1,1984,1,1,104.0,3,1,0,0,1,0,0,2,1,69.0,1,0,7400,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
170,1808.0,5,21,28.170212765957448,2,56,1,1954,1,0,0.0,1,1,1,0,0,0,1,1,1,68.0,1,0,8842,3,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0
171,2918.0,6,23,29.92105263157895,2,87,1,1950,1,1,0.0,1,1,1,0,0,0,0,1,0,60.0,0,0,8850,3,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
172,3248.0,7,24,36.49230769230769,3,1,2,2010,2,1,0.0,1,1,0,1,1,0,0,1,1,92.0,1,0,9215,3,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,3076.0,5,27,30.33225806451613,2,65,1,1995,1,0,386.0,1,0,0,0,1,0,1,2,0,79.0,0,1,9480,3,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
174,3556.0,7,24,33.87356321839081,2,31,2,1978,2,0,704.0,1,0,0,0,1,0,1,5,0,82.0,0,0,11880,2,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
175,4449.0,7,24,29.607361963190183,2,118,1,1999,2,0,0.0,2,1,1,0,0,0,0,1,0,60.0,0,0,10800,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1
176,2860.0,6,28,34.91379310344828,3,4,3,2003,2,1,457.0,1,1,0,0,1,1,0,6,1,69.0,1,0,7861,2,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1
177,2752.0,5,21,29.99099099099099,2,47,1,1962,1,0,170.0,1,0,0,0,1,0,1,2,0,69.0,0,0,11616,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
178,5983.0,7,27,38.604166666666664,3,15,2,1994,2,1,1173.0,4,0,0,0,1,1,0,6,0,96.0,0,0,10542,3,2,1.0,1,0,1,1,0,0,1,0,0,0,1,0,1
179,2513.0,6,20,28.210526315789473,2,39,1,1971,1,0,156.0,1,0,1,0,0,0,1,3,0,21.0,0,0,1680,3,2,0.0,1,1,0,1,1,0,0,0,0,0,0,0,1
180,2878.0,4,23,28.170212765957448,2,7,2,2004,2,1,0.0,1,1,0,0,1,0,0,1,1,80.0,1,0,8546,3,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
181,3387.0,6,19,29.607361963190183,2,53,1,1996,1,0,600.0,1,1,0,0,1,0,1,6,0,90.0,0,0,7407,3,2,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0
182,2713.0,5,23,33.87356321839081,2,31,2,1975,1,0,788.0,1,1,0,0,1,0,1,5,0,78.0,0,0,10140,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
183,1220.0,1,7,25.6231884057971,1,56,1,1952,1,0,0.0,0,1,0,0,1,0,0,0,0,80.0,1,0,14584,3,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
184,3510.0,7,24,34.5,3,5,2,2003,2,1,550.0,1,0,0,0,1,1,0,6,1,65.0,1,0,8158,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,1
185,3158.0,7,27,36.49230769230769,3,1,1,2005,2,1,0.0,1,1,0,0,1,0,0,1,1,62.0,1,0,7500,3,2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
186,5466.0,8,27,38.604166666666664,3,15,3,2000,2,1,700.0,1,0,0,0,1,0,0,6,0,85.0,0,0,10678,3,2,0.0,1,0,1,1,0,0,1,0,0,0,1,0,0
187,4115.0,8,24,36.49230769230769,3,0,1,2007,2,1,929.0,4,0,0,0,1,0,0,6,1,49.0,1,1,15256,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
188,4048.0,7,27,30.33225806451613,2,40,3,1966,2,0,445.0,1,0,0,0,1,1,1,3,0,88.0,0,0,14200,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
189,5366.0,8,31,39.421052631578945,4,0,3,2006,2,1,0.0,1,0,0,1,0,1,0,1,1,82.0,1,0,12438,2,2,0.0,1,0,1,1,0,0,1,0,0,1,0,0,1
190,5685.0,9,30,39.421052631578945,3,1,3,2006,3,1,1218.0,4,0,0,1,0,1,0,6,1,59.0,1,0,16023,2,2,1.0,1,0,1,1,0,0,1,0,0,1,0,1,1
191,3884.0,8,27,33.81481481481482,3,31,3,1976,0,0,51.0,4,1,0,0,1,0,1,2,0,155.0,0,0,20064,2,2,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0
192,4144.0,6,24,31.024390243902438,2,32,2,1977,2,1,1567.0,4,1,0,0,1,0,0,5,0,69.0,0,0,9819,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
193,3128.0,7,24,33.87356321839081,2,33,2,1976,2,0,0.0,1,0,0,0,1,0,1,1,0,80.0,0,0,10400,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
194,5218.0,5,20,30.33225806451613,2,40,1,1969,2,0,500.0,1,0,1,0,0,0,1,2,0,91.0,0,0,11643,3,2,1.0,2,0,0,1,1,0,1,0,0,0,1,0,1
195,4368.0,8,26,34.5,3,1,3,2006,2,1,1122.0,4,0,0,1,1,0,0,6,1,78.0,1,0,11645,3,2,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0
196,3921.0,7,24,33.13793103448276,3,1,2,2009,2,1,0.0,1,0,0,1,1,0,0,1,1,61.0,1,0,7328,3,2,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0
197,2906.0,6,16,28.170212765957448,2,91,1,1950,2,0,0.0,1,1,1,0,0,0,0,1,0,72.0,0,0,7822,3,0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0
198,2708.0,7,28,34.91379310344828,3,0,3,2007,2,1,0.0,3,1,0,1,1,1,0,1,1,65.0,1,0,9018,2,2,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1
199,7027.0,10,31,40.459016393442624,4,6,3,2003,2,1,56.0,4,0,0,0,1,0,0,6,1,103.0,1,0,13472,3,2,0.0,0,0,1,1,0,0,1,0,0,0,1,0,0
200,2028.0,4,21,27.416666666666668,2,37,3,1970,1,0,503.0,3,1,0,0,0,0,1,6,0,69.0,0,0,1533,3,2,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0
201,4216.0,10,31,36.49230769230769,4,1,3,2008,2,1,765.0,3,0,0,0,1,1,0,6,1,85.0,1,1,11003,3,2,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1
202,4484.0,7,27,38.604166666666664,3,9,3,1998,2,1,0.0,1,0,0,0,0,1,0,1,1,83.0,1,0,10790,3,2,0.0,1,0,0,1,1,0,1,0,0,1,1,0,1
203,2930.0,7,25,35.436619718309856,2,66,1,1950,2,0,364.0,1,1,1,0,0,0,1,3,0,53.0,0,0,7128,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
204,2724.0,7,24,34.91379310344828,3,0,3,2007,2,1,0.0,1,0,0,1,1,1,0,1,1,64.0,1,1,7713,3,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1
205,2530.0,5,20,29.92105263157895,2,74,3,1980,1,0,276.0,1,1,1,0,0,0,1,3,1,52.0,1,0,6240,3,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
206,4858.0,6,24,35.436619718309856,2,89,1,1950,2,0,1128.0,1,1,1,0,0,0,0,4,0,86.0,0,0,22420,2,0,1.0,1,0,1,0,0,0,1,0,1,0,1,0,1
207,2860.0,5,23,31.024390243902438,2,45,1,1977,1,0,42.0,1,1,0,0,1,0,1,3,0,85.0,0,0,15300,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
208,3532.0,7,27,37.68181818181818,3,3,3,2004,2,1,0.0,4,0,0,0,1,0,0,1,1,69.0,1,0,3196,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
209,3246.0,6,23,31.024390243902438,2,32,2,1977,1,0,841.0,3,1,0,0,1,0,1,6,0,72.0,0,0,9360,3,2,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0
210,2668.0,6,25,30.33225806451613,2,40,3,1970,1,0,578.0,1,0,0,0,1,0,1,5,0,69.0,0,0,11241,2,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
211,2839.0,7,24,33.13793103448276,3,1,3,2007,2,1,0.0,2,1,0,0,1,0,0,1,1,81.0,1,0,9260,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
212,3522.0,7,25,36.49230769230769,3,1,3,2009,2,1,0.0,1,1,0,1,1,0,0,1,1,90.0,1,0,7993,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,2388.0,5,23,29.99099099099099,2,45,3,2003,1,0,634.0,1,1,0,0,1,0,1,6,1,94.0,1,0,9239,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
214,3153.0,5,21,28.170212765957448,2,42,2,1968,1,0,1070.0,4,1,0,0,1,0,1,5,0,60.0,0,0,10044,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
215,3281.0,8,27,37.68181818181818,3,6,3,2005,2,1,24.0,1,0,0,0,1,0,0,6,1,43.0,1,0,3182,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
216,2292.0,5,22,30.33225806451613,3,57,1,2005,1,0,931.0,1,1,0,0,1,0,1,6,0,60.0,0,0,7626,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
217,1518.0,4,18,29.607361963190183,2,106,1,1998,1,0,0.0,1,1,0,0,1,0,0,1,0,60.0,0,0,7008,3,2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0
218,3767.0,6,25,30.33225806451613,2,56,2,1953,1,0,1024.0,1,0,0,0,1,0,1,4,0,128.0,0,0,12160,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
219,2114.0,5,22,35.436619718309856,2,69,1,1950,1,1,0.0,1,1,0,0,0,0,0,1,0,50.0,0,0,6305,3,2,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0
220,2849.0,6,24,34.5,2,1,2,2006,2,1,0.0,1,1,0,1,1,1,0,1,1,68.0,1,0,8846,3,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1
221,2787.0,5,20,30.33225806451613,2,45,1,1961,1,0,915.0,1,1,0,0,1,0,1,3,0,69.0,0,0,10659,2,2,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
222,5547.0,8,24,39.421052631578945,3,12,3,1994,2,1,0.0,1,1,0,0,1,0,0,1,0,68.0,0,0,13108,2,2,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1
223,3827.0,6,26,33.81481481481482,2,48,2,1975,1,0,429.0,4,1,0,0,1,0,1,4,0,69.0,0,0,13500,3,2,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
224,2214.0,7,26,34.91379310344828,2,10,2,2000,2,1,0.0,1,1,0,0,0,0,0,1,1,62.0,1,0,7750,3,2,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0
225,2846.0,5,24,33.13793103448276,2,6,1,2004,2,1,836.0,1,1,1,0,0,0,0,6,1,60.0,1,0,12450,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
226,3579.0,6,24,31.024390243902438,2,10,3,1999,2,1,883.0,1,0,0,0,1,0,0,6,1,69.0,1,0,4500,3,2,1.0,0,1,1,1,0,0,0,0,0,0,1,0,0
227,4710.0,9,30,39.421052631578945,3,3,3,2007,2,1,0.0,1,0,0,0,0,1,0,1,1,77.0,1,0,11198,2,2,0.0,1,0,1,1,0,0,1,0,0,1,1,0,1
228,2755.0,5,21,35.436619718309856,2,66,1,1950,2,0,533.0,1,1,1,0,0,0,1,2,1,79.0,1,0,6221,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
229,4037.0,6,23,25.6231884057971,2,44,1,1963,3,0,375.0,1,0,0,0,1,0,1,4,0,120.0,0,0,13200,3,2,0.0,0,1,0,1,1,0,0,0,0,0,1,0,0
230,5518.0,9,30,40.459016393442624,4,0,3,2008,1,1,1540.0,1,0,0,1,1,0,0,6,0,65.0,0,0,8769,3,2,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0
231,4013.0,6,26,36.770833333333336,3,20,2,1989,2,0,783.0,3,0,0,0,1,0,1,6,0,85.0,0,0,10200,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
232,3422.0,7,27,35.436619718309856,2,91,1,1970,1,0,216.0,1,1,1,0,0,0,0,5,0,60.0,0,0,9550,2,2,1.0,0,0,0,0,1,0,1,0,1,0,1,0,1
233,3265.0,7,23,36.770833333333336,2,22,1,1985,2,0,215.0,1,1,0,0,1,0,1,5,0,42.0,0,0,10331,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
234,2816.0,7,24,34.91379310344828,3,3,3,2005,2,1,655.0,4,0,0,0,1,0,0,6,1,59.0,1,1,9587,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
235,2144.0,5,16,29.607361963190183,3,99,0,2002,2,0,0.0,1,1,0,0,0,0,1,1,1,90.0,1,0,9900,3,0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1
236,4091.0,6,26,30.33225806451613,2,48,2,1991,1,0,1386.0,2,0,0,0,1,0,1,5,0,69.0,0,0,22002,3,2,1.0,1,0,0,1,1,0,1,0,0,0,1,0,0
237,4447.0,6,26,30.33225806451613,2,41,3,1968,2,0,448.0,1,0,0,0,1,1,1,3,1,100.0,1,0,13000,3,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
238,2948.0,6,24,30.33225806451613,2,44,2,1964,1,0,787.0,1,0,0,0,1,0,1,3,0,75.0,0,1,8250,3,2,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0
239,3414.0,7,25,35.436619718309856,3,77,1,1950,2,0,526.0,1,0,1,0,0,0,0,5,0,81.0,0,0,8170,2,2,0.0,0,0,0,1,1,0,1,0,1,0,1,0,0
240,2862.0,5,20,28.170212765957448,2,54,2,2002,1,0,0.0,0,0,0,0,1,0,0,0,0,80.0,0,0,12048,3,2,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0
241,3822.0,5,26,30.33225806451613,2,54,2,1952,1,0,40.0,2,0,0,0,1,0,1,2,0,89.0,0,1,10858,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
242,3660.0,6,28,40.459016393442624,3,2,2,2006,2,1,20.0,3,0,0,0,1,0,0,5,1,61.0,1,1,7577,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
243,3444.0,7,24,36.49230769230769,3,1,3,2008,2,1,902.0,1,0,0,1,1,0,0,6,0,62.0,0,1,7500,3,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,2608.0,6,22,29.607361963190183,2,87,1,1950,1,0,960.0,1,1,1,0,0,0,0,5,0,51.0,0,0,6120,3,2,1.0,0,1,0,0,1,1,0,0,1,0,1,0,0
245,3990.0,6,23,31.024390243902438,2,27,3,1979,2,0,776.0,4,1,0,0,1,0,1,6,0,69.0,0,0,23580,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
246,3811.0,7,28,39.421052631578945,3,19,2,1987,2,1,495.0,1,1,0,0,1,0,0,6,0,44.0,0,0,5306,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
247,2562.0,6,23,30.33225806451613,2,52,2,2000,1,0,824.0,1,0,0,0,1,0,1,5,0,70.0,0,0,8092,3,2,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0
248,2166.0,4,22,30.33225806451613,2,51,1,1957,1,0,288.0,1,1,1,0,0,0,1,3,0,77.0,0,0,8593,2,2,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
249,1149.0,2,15,25.6231884057971,2,68,1,1950,1,0,0.0,0,1,1,0,0,0,0,0,0,64.0,0,0,11067,3,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
250,5239.0,8,27,38.604166666666664,3,13,2,1995,2,1,0.0,3,0,0,0,1,1,0,1,1,69.0,1,0,11929,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
251,3042.0,5,22,30.33225806451613,2,44,2,1966,1,1,1059.0,1,1,0,0,1,0,0,4,0,90.0,0,0,9900,3,2,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
252,1485.0,4,19,29.92105263157895,2,71,1,1950,1,1,120.0,1,1,0,0,0,0,0,3,0,50.0,0,0,4882,2,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1
253,4511.0,8,27,34.5,3,9,2,2002,2,1,1358.0,3,0,0,0,1,0,0,6,1,69.0,1,0,11423,3,2,1.0,0,0,0,1,1,0,1,0,0,0,1,0,0
254,3353.0,7,24,34.5,3,1,1,2006,2,1,996.0,2,1,0,1,1,0,0,6,1,65.0,1,0,8772,3,2,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0
255,3084.0,4,20,29.607361963190183,2,68,1,1985,2,0,0.0,1,1,1,0,0,0,0,1,0,63.0,0,0,7628,3,2,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0
256,1350.0,5,13,28.170212765957448,2,52,0,1954,1,0,0.0,0,1,0,0,0,0,0,0,0,77.0,0,0,8335,3,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0
257,4060.0,7,26,34.91379310344828,3,8,2,2001,2,1,544.0,3,0,0,0,1,1,0,6,1,71.0,1,0,8220,2,2,0.0,1,0,0,1,1,0,1,0,0,0,1,0,1
258,3171.0,3,17,29.607361963190183,2,109,1,1970,2,0,440.0,2,1,0,0,0,0,1,4,0,107.0,0,0,10615,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
259,2777.0,6,20,29.92105263157895,2,62,1,1950,1,0,300.0,1,1,1,0,0,0,1,3,0,50.0,0,0,6000,3,1,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0
260,2297.0,3,15,29.92105263157895,2,70,0,1966,1,0,0.0,1,1,0,0,0,0,1,1,0,55.0,0,0,5350,2,2,0.0,0,0,0,0,1,1,1,1,0,0,1,0,0
261,1848.0,4,21,29.607361963190183,3,68,1,2005,1,1,0.0,1,1,1,0,0,0,0,1,1,60.0,1,0,5400,3,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0
262,2611.0,5,23,31.024390243902438,2,40,1,1968,1,0,785.0,1,1,0,0,1,0,1,5,0,69.0,0,0,17979,2,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
263,2376.0,4,21,28.170212765957448,2,55,2,1953,1,0,767.0,1,0,0,0,1,0,1,3,0,68.0,0,1,9520,3,2,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
264,1292.0,4,14,29.92105263157895,1,69,0,1950,1,0,280.0,1,1,0,0,0,0,1,2,1,50.0,1,0,5330,3,2,0.0,0,0,1,0,0,1,1,1,0,0,1,1,0
265,3731.0,6,23,33.13793103448276,3,15,2,1992,2,1,430.0,1,1,0,0,1,0,0,6,0,50.0,0,0,8012,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
266,2492.0,5,21,29.99099099099099,2,40,3,1966,1,0,773.0,1,1,0,0,1,0,1,5,0,75.0,0,0,9000,3,2,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
267,2450.0,4,20,29.99099099099099,2,43,1,1964,1,0,513.0,1,1,1,0,0,0,1,3,0,62.0,0,0,14299,3,0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0
268,3871.0,7,27,36.49230769230769,3,6,3,2001,2,1,738.0,1,1,0,0,1,1,0,6,1,69.0,1,0,7050,3,2,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1
269,2446.0,7,24,36.49230769230769,3,1,2,2005,2,1,0.0,1,1,1,0,0,0,0,1,0,30.0,0,0,3180,3,2,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1
